Date,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2020-05-28,77.34024047851562,78.6015006101808,76.70353646464031,76.9805722755511,133560800
2020-05-29,77.26490783691406,78.0449911609041,76.90767216991519,77.58325985255884,153532400
2020-06-01,78.2151107788086,78.33661941527829,77.0875070725464,77.2187384764973,80791200
2020-06-02,78.57721710205078,78.60152031661278,77.50550986167497,77.94780315128399,87642800
2020-06-03,79.0097885131836,79.27225136733202,78.32447790282927,78.89800262449812,104491200
2020-06-04,78.32931518554688,79.1312690763083,77.95506657558614,78.83236263047952,87560400
2020-06-05,80.56023406982422,80.62098839416043,78.55048369064991,78.5796445797234,137250400
2020-06-08,81.03655242919922,81.07057841339436,79.54442995968292,80.25646891839591,95654400
2020-06-09,83.59548950195312,83.98917620405685,80.68414800964212,80.71574143423261,147712400
2020-06-10,85.7462158203125,86.21523738880465,84.10584918729383,84.5457098689179,166651600
2020-06-11,81.62950897216797,85.31365210238673,81.52744586006406,84.88837183058858,201662400
2020-06-12,82.33425903320312,84.52141475338468,81.22124305210475,83.77292472564989,200146000
2020-06-15,83.35248565673828,84.00620266393342,80.82267515019947,80.98549997370785,138808800
2020-06-16,85.5615234375,85.83370902956554,83.77291975886371,85.41085390565064,165428800
2020-06-17,85.44242858886719,86.36832365901888,85.32091997161581,86.3075693503932,114406400
2020-06-18,85.4764633178711,85.89445330068732,84.86648762356708,85.39869601495222,96820400
2020-06-19,84.98799896240234,86.65023617971444,83.87740827164068,86.18364717992426,264476000
2020-06-22,87.21161651611328,87.35499583192716,85.33552267955825,85.38169655946604,135445200
2020-06-23,89.07312774658203,90.4947803881452,88.03787170937105,88.45829429442931,212155600
2020-06-24,87.50077819824219,89.62232116375478,87.12652960904511,88.70128383856654,192623200
2020-06-25,88.66242980957031,88.70131346707345,86.89569672901172,87.65634205576191,137522400
2020-06-26,85.93820190429688,88.77907450051282,85.78995750703652,88.55792788577938,205256800
2020-06-29,87.91877746582031,88.01355774997114,85.36709642622178,85.84584068935075,130646000
2020-06-30,88.6527099609375,88.93947601743045,87.48622986262237,87.50566798386447,140223200
2020-07-01,88.48501586914062,89.2748220077914,88.43641686423359,88.7304656885215,110737200
2020-07-02,88.48501586914062,90.03060958463712,88.37080487027472,89.39390551485566,114041600
2020-07-06,90.85198974609376,91.32101120370358,89.88477853460296,89.91637196000724,118655600
2020-07-07,90.5701141357422,92.01120488127154,90.45832825923632,91.23112145924068,112424400
2020-07-08,92.6794891357422,92.71108256542593,91.46197031782752,91.54946038589766,117092000
2020-07-09,93.07805633544922,93.62727037791086,92.0282198433449,93.57380627647132,125642800
2020-07-10,93.2408676147461,93.29919680465662,92.05980720131564,92.67220807313528,90257200
2020-07-13,92.81072235107422,97.1631623533042,92.5968659763704,94.54829427109546,191649200
2020-07-14,94.34660339355467,94.53858170931154,91.25542322619388,92.19103384207206,170989200
2020-07-15,94.99545288085938,96.47542722006057,93.79494692925732,96.22511971933456,153198000
2020-07-16,93.8265380859375,94.68438876337166,93.2262851246984,93.86542173959128,110577600
2020-07-17,93.63697052001952,94.43406675668288,93.16308394375518,94.2785395822668,92186800
2020-07-20,95.61028289794922,95.74880452196624,93.37938613595313,93.72447392303611,90318000
2020-07-21,94.29071044921876,96.47786610396868,94.04040293204936,96.40253133583124,103433200
2020-07-22,94.55558776855467,95.2384656972648,93.90430327124304,93.9917859277632,89001600
2020-07-23,90.25172424316406,94.36600344593248,89.44004772720407,94.28823616605352,197004400
2020-07-24,90.02819061279297,90.37327845626744,86.65510916238252,88.4461529673066,185438800
2020-07-27,92.161865234375,92.2542129817118,90.86901902055509,91.09259075129832,121214000
2020-07-28,90.64788055419922,91.90914086643645,90.64301546203014,91.7317355771427,103625600
2020-07-29,92.3854522705078,92.57014778095314,91.09503107606254,91.13148218567702,90329200
2020-07-30,93.50332641601562,93.60782206135195,91.14848849561244,91.55675572597188,158130000
2020-07-31,103.2920913696289,103.4427609325072,98.0088894010052,100.01135730823144,374336800
2020-08-03,105.8947982788086,108.5193823952745,104.87898765067604,105.17789421091736,308151200
2020-08-04,106.60195922851562,107.69553697101212,105.36013709111648,106.08433124379282,173071600
2020-08-05,106.98834228515624,107.30912682898914,105.85588103165972,106.3224774059892,121776800
2020-08-06,110.72109985351562,111.2168571833951,106.73076025201289,107.32129046502143,202428800
2020-08-07,108.20377349853516,110.6991917635781,107.40523995090824,110.24149434670588,198045600
2020-08-10,109.77647399902344,110.7965527072562,107.12037472507548,109.65230936900709,212403600
2020-08-11,106.51175689697266,109.53790628694745,106.25125778841227,109.03882559792696,187902400
2020-08-12,110.05160522460938,110.30966741081475,107.41011206954046,107.60487346037333,165598000
2020-08-13,111.99922943115234,113.00470146799744,110.94506334020708,111.43441109413642,210082000
2020-08-14,111.89942932128906,111.98950664875925,110.08568325260936,111.82395872639944,165565200
2020-08-17,111.60726928710938,113.04852867975067,110.97915755635788,113.02418165118854,119561600
2020-08-18,112.53726959228516,112.9633165837108,111.0229765598598,111.35894623327408,105633600
2020-08-19,112.67848205566406,114.09539455025546,112.58353829409737,112.94628453517508,145538000
2020-08-20,115.17876434326172,115.2931886914799,112.7028193742301,112.71986303729176,126907200
2020-08-21,121.1142120361328,121.59868597251888,116.1282420708619,116.14041187069935,338054800
2020-08-24,122.56275939941406,125.41362769585427,120.69302357078764,125.3284093838819,345937600
2020-08-25,121.55728912353516,121.90299909151932,119.83119107466612,121.4331319106022,211495600
2020-08-26,123.21035766601562,123.66805506312151,121.8080520118478,122.87682491569296,163022400
2020-08-27,121.73745727539062,124.14766458561552,120.5907768320979,123.8141318298438,155552400
2020-08-28,121.54026794433594,123.13246125062976,121.31628565950032,122.71371757611423,187630000
2020-08-31,125.66195678710938,127.5706540266875,122.7015450943712,124.2401853001041,225702700
2020-09-01,130.6674041748047,131.27118380524524,127.11296048915096,129.28457897882038,151948100
2020-09-02,127.96017456054688,134.36792358657635,123.67536471875172,133.98813369086878,200119000
